pruid,prname,prnameFR,date,numconf,numprob,numdeaths,numtotal,numtoday,ratetotal
48,Alberta,Alberta,2020-07-24,10086,0,178,10086,111,230.73
47,Saskatchewan,Saskatchewan,2020-07-24,1099,0,16,1099,27,93.57
46,Manitoba,Manitoba,2020-07-24,371,13,7,384,9,28.04
35,Ontario,Ontario,2020-07-24,38405,0,2758,38405,195,263.65
24,Quebec,Québec,2020-07-24,58243,0,5663,58243,163,686.43
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-07-24,265,0,3,265,1,50.81
13,New Brunswick,Nouveau-Brunswick,2020-07-24,170,0,2,170,0,21.88
12,Nova Scotia,Nouvelle-Écosse,2020-07-24,1067,0,63,1067,0,109.84
11,Prince Edward Island,Île-du-Prince-Édouard,2020-07-24,36,0,0,36,0,22.94
60,Yukon,Yukon,2020-07-24,14,0,0,14,1,34.27
61,Northwest Territories,Territoires du Nord-Ouest,2020-07-24,5,0,0,5,0,11.15
62,Nunavut,Nunavut,2020-07-24,0,0,0,0,0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-07-24,13,0,,13,0,
1,Canada,Canada,2020-07-24,113193,13,8881,113206,534,301.17
59,British Columbia,Colombie-Britannique,2020-07-25,3419,0,191,3419,0,67.42
48,Alberta,Alberta,2020-07-25,10086,0,178,10086,0,230.73
47,Saskatchewan,Saskatchewan,2020-07-25,1136,0,16,1136,37,96.73
46,Manitoba,Manitoba,2020-07-25,375,13,7,388,4,28.33
35,Ontario,Ontario,2020-07-25,38543,0,2759,38543,138,264.6
24,Quebec,Québec,2020-07-25,58414,0,5666,58414,171,688.44
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-07-25,265,0,3,265,0,50.81
13,New Brunswick,Nouveau-Brunswick,2020-07-25,170,0,2,170,0,21.88
12,Nova Scotia,Nouvelle-Écosse,2020-07-25,1067,0,63,1067,0,109.84
11,Prince Edward Island,Île-du-Prince-Édouard,2020-07-25,36,0,0,36,0,22.94
60,Yukon,Yukon,2020-07-25,14,0,0,14,0,34.27
61,Northwest Territories,Territoires du Nord-Ouest,2020-07-25,5,0,0,5,0,11.15
62,Nunavut,Nunavut,2020-07-25,0,0,0,0,0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-07-25,13,0,,13,0,
1,Canada,Canada,2020-07-25,113543,13,8885,113556,350,302.1
59,British Columbia,Colombie-Britannique,2020-07-26,3419,0,191,3419,0,67.42
48,Alberta,Alberta,2020-07-26,10086,0,178,10086,0,230.73
47,Saskatchewan,Saskatchewan,2020-07-26,1178,0,16,1178,42,100.3
46,Manitoba,Manitoba,2020-07-26,381,13,7,394,6,28.77
35,Ontario,Ontario,2020-07-26,38680,0,2763,38680,137,265.54
24,Quebec,Québec,2020-07-26,58583,0,5667,58583,169,690.43
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-07-26,266,0,3,266,1,51.0
13,New Brunswick,Nouveau-Brunswick,2020-07-26,170,0,2,170,0,21.88
12,Nova Scotia,Nouvelle-Écosse,2020-07-26,1067,0,63,1067,0,109.84
11,Prince Edward Island,Île-du-Prince-Édouard,2020-07-26,36,0,0,36,0,22.94
60,Yukon,Yukon,2020-07-26,14,0,0,14,0,34.27
61,Northwest Territories,Territoires du Nord-Ouest,2020-07-26,5,0,0,5,0,11.15
62,Nunavut,Nunavut,2020-07-26,0,0,0,0,0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-07-26,13,0,,13,0,
1,Canada,Canada,2020-07-26,113898,13,8890,113911,355,303.04
59,British Columbia,Colombie-Britannique,2020-07-27,3500,0,193,3500,81,69.02
48,Alberta,Alberta,2020-07-27,10390,0,186,10390,304,237.69
47,Saskatchewan,Saskatchewan,2020-07-27,1209,0,16,1209,31,102.94
46,Manitoba,Manitoba,2020-07-27,387,13,7,400,6,29.21
35,Ontario,Ontario,2020-07-27,38799,0,2764,38799,119,266.36
24,Quebec,Québec,2020-07-27,58728,0,5667,58728,145,692.14
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-07-27,266,0,3,266,0,51.0
13,New Brunswick,Nouveau-Brunswick,2020-07-27,170,0,2,170,0,21.88
12,Nova Scotia,Nouvelle-Écosse,2020-07-27,1067,0,63,1067,0,109.84
11,Prince Edward Island,Île-du-Prince-Édouard,2020-07-27,36,0,0,36,0,22.94
60,Yukon,Yukon,2020-07-27,14,0,0,14,0,34.27
61,Northwest Territories,Territoires du Nord-Ouest,2020-07-27,5,0,0,5,0,11.15
62,Nunavut,Nunavut,2020-07-27,0,0,0,0,0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-07-27,13,0,,13,0,
1,Canada,Canada,2020-07-27,114584,13,8901,114597,686,304.87
59,British Columbia,Colombie-Britannique,2020-07-28,3523,0,194,3523,23,69.47
48,Alberta,Alberta,2020-07-28,10470,0,187,10470,80,239.52
47,Saskatchewan,Saskatchewan,2020-07-28,1218,0,17,1218,9,103.71
46,Manitoba,Manitoba,2020-07-28,391,14,8,405,5,29.57
35,Ontario,Ontario,2020-07-28,38910,0,2768,38910,111,267.12
24,Quebec,Québec,2020-07-28,58897,0,5670,58897,169,694.13
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-07-28,266,0,3,266,0,51.0
13,New Brunswick,Nouveau-Brunswick,2020-07-28,170,0,2,170,0,21.88
12,Nova Scotia,Nouvelle-Écosse,2020-07-28,1067,0,63,1067,0,109.84
11,Prince Edward Island,Île-du-Prince-Édouard,2020-07-28,36,0,0,36,0,22.94
60,Yukon,Yukon,2020-07-28,14,0,0,14,0,34.27
61,Northwest Territories,Territoires du Nord-Ouest,2020-07-28,5,0,0,5,0,11.15
62,Nunavut,Nunavut,2020-07-28,0,0,0,0,0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-07-28,13,0,,13,0,
1,Canada,Canada,2020-07-28,114980,14,8912,114994,397,305.92
59,British Columbia,Colombie-Britannique,2020-07-29,3562,0,194,3562,39,70.24
48,Alberta,Alberta,2020-07-29,10603,0,190,10603,133,242.56
47,Saskatchewan,Saskatchewan,2020-07-29,1268,0,17,1268,50,107.96
46,Manitoba,Manitoba,2020-07-29,393,14,8,407,2,29.72
35,Ontario,Ontario,2020-07-29,38986,0,2769,38986,76,267.64
24,Quebec,Québec,2020-07-29,59009,0,5672,59009,112,695.45
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-07-29,266,0,3,266,0,51.0
13,New Brunswick,Nouveau-Brunswick,2020-07-29,170,0,2,170,0,21.88
12,Nova Scotia,Nouvelle-Écosse,2020-07-29,1067,0,64,1067,0,109.84
11,Prince Edward Island,Île-du-Prince-Édouard,2020-07-29,36,0,0,36,0,22.94
60,Yukon,Yukon,2020-07-29,14,0,0,14,0,34.27
61,Northwest Territories,Territoires du Nord-Ouest,2020-07-29,5,0,0,5,0,11.15
62,Nunavut,Nunavut,2020-07-29,0,0,0,0,0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-07-29,13,0,,13,0,
1,Canada,Canada,2020-07-29,115392,14,8919,115406,412,307.02
59,British Columbia,Colombie-Britannique,2020-07-30,3591,0,194,3591,29,70.81
48,Alberta,Alberta,2020-07-30,10716,0,195,10716,113,245.14
47,Saskatchewan,Saskatchewan,2020-07-30,1306,0,18,1306,38,111.2
46,Manitoba,Manitoba,2020-07-30,395,14,8,409,2,29.87
35,Ontario,Ontario,2020-07-30,39075,0,2772,39075,89,268.25
24,Quebec,Québec,2020-07-30,59131,0,5673,59131,122,696.89
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-07-30,266,0,3,266,0,51.0
13,New Brunswick,Nouveau-Brunswick,2020-07-30,170,0,2,170,0,21.88
12,Nova Scotia,Nouvelle-Écosse,2020-07-30,1067,0,64,1067,0,109.84
11,Prince Edward Island,Île-du-Prince-Édouard,2020-07-30,36,0,0,36,0,22.94
60,Yukon,Yukon,2020-07-30,14,0,0,14,0,34.27
61,Northwest Territories,Territoires du Nord-Ouest,2020-07-30,5,0,0,5,0,11.15
62,Nunavut,Nunavut,2020-07-30,0,0,0,0,0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-07-30,13,0,,13,0,
1,Canada,Canada,2020-07-30,115785,14,8929,115799,393,308.06
59,British Columbia,Colombie-Britannique,2020-07-31,3641,0,195,3641,50,71.8
48,Alberta,Alberta,2020-07-31,10843,0,196,10843,127,248.05
47,Saskatchewan,Saskatchewan,2020-07-31,1319,0,18,1319,13,112.31
46,Manitoba,Manitoba,2020-07-31,401,14,8,415,6,30.3
35,Ontario,Ontario,2020-07-31,39209,0,2775,39209,134,269.17
24,Quebec,Québec,2020-07-31,59312,0,5674,59312,181,699.02
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-07-31,266,0,3,266,0,51.0
13,New Brunswick,Nouveau-Brunswick,2020-07-31,170,0,2,170,0,21.88
12,Nova Scotia,Nouvelle-Écosse,2020-07-31,1069,0,64,1069,2,110.05
11,Prince Edward Island,Île-du-Prince-Édouard,2020-07-31,36,0,0,36,0,22.94
60,Yukon,Yukon,2020-07-31,14,0,0,14,0,34.27
61,Northwest Territories,Territoires du Nord-Ouest,2020-07-31,5,0,0,5,0,11.15
62,Nunavut,Nunavut,2020-07-31,0,0,0,0,0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-07-31,13,0,,13,0,
1,Canada,Canada,2020-07-31,116298,14,8935,116312,513,309.43
59,British Columbia,Colombie-Britannique,2020-08-01,3641,0,195,3641,0,71.8
48,Alberta,Alberta,2020-08-01,10843,0,196,10843,0,248.05
47,Saskatchewan,Saskatchewan,2020-08-01,1334,0,18,1334,15,113.58
46,Manitoba,Manitoba,2020-08-01,403,14,8,417,2,30.45
35,Ontario,Ontario,2020-08-01,39333,0,2777,39333,124,270.02
24,Quebec,Québec,2020-08-01,59458,0,5678,59458,146,700.75
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-08-01,266,0,3,266,0,51.0
13,New Brunswick,Nouveau-Brunswick,2020-08-01,170,0,2,170,0,21.88
12,Nova Scotia,Nouvelle-Écosse,2020-08-01,1069,0,64,1069,0,110.05
11,Prince Edward Island,Île-du-Prince-Édouard,2020-08-01,36,0,0,36,0,22.94
60,Yukon,Yukon,2020-08-01,14,0,0,14,0,34.27
61,Northwest Territories,Territoires du Nord-Ouest,2020-08-01,5,0,0,5,0,11.15
62,Nunavut,Nunavut,2020-08-01,0,0,0,0,0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-08-01,13,0,,13,0,
1,Canada,Canada,2020-08-01,116585,14,8941,116599,287,310.19
59,British Columbia,Colombie-Britannique,2020-08-02,3641,0,195,3641,0,71.8
48,Alberta,Alberta,2020-08-02,10843,0,196,10843,0,248.05
47,Saskatchewan,Saskatchewan,2020-08-02,1342,0,18,1342,8,114.27
46,Manitoba,Manitoba,2020-08-02,421,14,8,435,18,31.76
35,Ontario,Ontario,2020-08-02,39449,0,2778,39449,116,270.82
24,Quebec,Québec,2020-08-02,59599,0,5681,59599,141,702.41
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-08-02,266,0,3,266,0,51.0
13,New Brunswick,Nouveau-Brunswick,2020-08-02,170,0,2,170,0,21.88
12,Nova Scotia,Nouvelle-Écosse,2020-08-02,1071,0,64,1071,2,110.25
11,Prince Edward Island,Île-du-Prince-Édouard,2020-08-02,36,0,0,36,0,22.94
60,Yukon,Yukon,2020-08-02,14,0,0,14,0,34.27
61,Northwest Territories,Territoires du Nord-Ouest,2020-08-02,5,0,0,5,0,11.15
62,Nunavut,Nunavut,2020-08-02,0,0,0,0,0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-08-02,13,0,,13,0,
1,Canada,Canada,2020-08-02,116870,14,8945,116884,285,310.95
59,British Columbia,Colombie-Britannique,2020-08-03,3641,0,195,3641,0,71.8
48,Alberta,Alberta,2020-08-03,10843,0,196,10843,0,248.05
47,Saskatchewan,Saskatchewan,2020-08-03,1359,0,18,1359,17,115.71
46,Manitoba,Manitoba,2020-08-03,428,14,8,442,7,32.28
35,Ontario,Ontario,2020-08-03,39449,0,2778,39449,0,270.82
24,Quebec,Québec,2020-08-03,59722,0,5683,59722,123,703.86
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-08-03,266,0,3,266,0,51.0
13,New Brunswick,Nouveau-Brunswick,2020-08-03,170,0,2,170,0,21.88
12,Nova Scotia,Nouvelle-Écosse,2020-08-03,1071,0,64,1071,0,110.25
11,Prince Edward Island,Île-du-Prince-Édouard,2020-08-03,36,0,0,36,0,22.94
60,Yukon,Yukon,2020-08-03,14,0,0,14,0,34.27
61,Northwest Territories,Territoires du Nord-Ouest,2020-08-03,5,0,0,5,0,11.15
62,Nunavut,Nunavut,2020-08-03,0,0,0,0,0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-08-03,13,0,,13,0,
1,Canada,Canada,2020-08-03,117017,14,8947,117031,147,311.34
59,British Columbia,Colombie-Britannique,2020-08-04,3787,0,195,3787,146,74.67
48,Alberta,Alberta,2020-08-04,11146,0,201,11146,303,254.98
47,Saskatchewan,Saskatchewan,2020-08-04,1368,0,18,1368,9,116.48
46,Manitoba,Manitoba,2020-08-04,428,15,8,443,1,32.35
35,Ontario,Ontario,2020-08-04,39628,0,2782,39628,179,272.05
24,Quebec,Québec,2020-08-04,59845,0,5685,59845,123,705.31
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-08-04,266,0,3,266,0,51.0
13,New Brunswick,Nouveau-Brunswick,2020-08-04,170,0,2,170,0,21.88
12,Nova Scotia,Nouvelle-Écosse,2020-08-04,1071,0,64,1071,0,110.25
11,Prince Edward Island,Île-du-Prince-Édouard,2020-08-04,36,0,0,36,0,22.94
60,Yukon,Yukon,2020-08-04,14,0,0,14,0,34.27
61,Northwest Territories,Territoires du Nord-Ouest,2020-08-04,5,0,0,5,0,11.15
62,Nunavut,Nunavut,2020-08-04,0,0,0,0,0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-08-04,13,0,,13,0,
1,Canada,Canada,2020-08-04,117777,15,8958,117792,761,313.37
59,British Columbia,Colombie-Britannique,2020-08-05,3834,0,195,3834,47,75.6
48,Alberta,Alberta,2020-08-05,11240,0,203,11240,94,257.13
47,Saskatchewan,Saskatchewan,2020-08-05,1376,0,18,1376,8,117.16
46,Manitoba,Manitoba,2020-08-05,429,15,8,444,1,32.42
35,Ontario,Ontario,2020-08-05,39714,0,2782,39714,86,272.64
24,Quebec,Québec,2020-08-05,60000,0,5687,60000,155,707.13
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-08-05,266,0,3,266,0,51.0
13,New Brunswick,Nouveau-Brunswick,2020-08-05,174,0,2,174,4,22.4
12,Nova Scotia,Nouvelle-Écosse,2020-08-05,1071,0,64,1071,0,110.25
11,Prince Edward Island,Île-du-Prince-Édouard,2020-08-05,36,0,0,36,0,22.94
60,Yukon,Yukon,2020-08-05,14,0,0,14,0,34.27
61,Northwest Territories,Territoires du Nord-Ouest,2020-08-05,5,0,0,5,0,11.15
62,Nunavut,Nunavut,2020-08-05,0,0,0,0,0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-08-05,13,0,,13,0,
1,Canada,Canada,2020-08-05,118172,15,8962,118187,395,314.42
59,British Columbia,Colombie-Britannique,2020-08-06,3881,0,195,3881,47,76.53
48,Alberta,Alberta,2020-08-06,11296,0,205,11296,56,258.41
47,Saskatchewan,Saskatchewan,2020-08-06,1387,0,19,1387,11,118.1
46,Manitoba,Manitoba,2020-08-06,459,15,8,474,30,34.61
35,Ontario,Ontario,2020-08-06,39809,0,2783,39809,95,273.29
24,Quebec,Québec,2020-08-06,60133,0,5687,60133,133,708.7
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-08-06,266,0,3,266,0,51.0
13,New Brunswick,Nouveau-Brunswick,2020-08-06,176,0,2,176,2,22.66
12,Nova Scotia,Nouvelle-Écosse,2020-08-06,1071,0,64,1071,0,110.25
11,Prince Edward Island,Île-du-Prince-Édouard,2020-08-06,36,0,0,36,0,22.94
60,Yukon,Yukon,2020-08-06,14,0,0,14,0,34.27
61,Northwest Territories,Territoires du Nord-Ouest,2020-08-06,5,0,0,5,0,11.15
62,Nunavut,Nunavut,2020-08-06,0,0,0,0,0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-08-06,13,0,,13,0,
1,Canada,Canada,2020-08-06,118546,15,8966,118561,374,315.41
59,British Columbia,Colombie-Britannique,2020-08-07,3934,0,195,3934,53,77.57
48,Alberta,Alberta,2020-08-07,11430,0,208,11430,134,261.48
47,Saskatchewan,Saskatchewan,2020-08-07,1409,0,20,1409,22,119.97
46,Manitoba,Manitoba,2020-08-07,476,15,8,491,17,35.85
35,Ontario,Ontario,2020-08-07,39897,0,2783,39897,88,273.89
24,Quebec,Québec,2020-08-07,60241,0,5687,60241,108,709.97
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-08-07,267,0,3,267,1,51.19
13,New Brunswick,Nouveau-Brunswick,2020-08-07,176,0,2,176,0,22.66
12,Nova Scotia,Nouvelle-Écosse,2020-08-07,1071,0,64,1071,0,110.25
11,Prince Edward Island,Île-du-Prince-Édouard,2020-08-07,36,0,0,36,0,22.94
60,Yukon,Yukon,2020-08-07,15,0,0,15,1,36.72
61,Northwest Territories,Territoires du Nord-Ouest,2020-08-07,5,0,0,5,0,11.15
62,Nunavut,Nunavut,2020-08-07,0,0,0,0,0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-08-07,13,0,,13,0,
1,Canada,Canada,2020-08-07,118970,15,8970,118985,424,316.54
59,British Columbia,Colombie-Britannique,2020-08-08,3934,0,195,3934,0,77.57
48,Alberta,Alberta,2020-08-08,11430,0,208,11430,0,261.48
47,Saskatchewan,Saskatchewan,2020-08-08,1433,0,20,1433,24,122.01
46,Manitoba,Manitoba,2020-08-08,492,15,8,507,16,37.02
35,Ontario,Ontario,2020-08-08,39967,0,2784,39967,70,274.38
24,Quebec,Québec,2020-08-08,60367,0,5692,60367,126,711.46
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-08-08,267,0,3,267,0,51.19
13,New Brunswick,Nouveau-Brunswick,2020-08-08,176,0,2,176,0,22.66
12,Nova Scotia,Nouvelle-Écosse,2020-08-08,1071,0,64,1071,0,110.25
11,Prince Edward Island,Île-du-Prince-Édouard,2020-08-08,36,0,0,36,0,22.94
60,Yukon,Yukon,2020-08-08,15,0,0,15,0,36.72
61,Northwest Territories,Territoires du Nord-Ouest,2020-08-08,5,0,0,5,0,11.15
62,Nunavut,Nunavut,2020-08-08,0,0,0,0,0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-08-08,13,0,,13,0,
1,Canada,Canada,2020-08-08,119206,15,8976,119221,236,317.17
59,British Columbia,Colombie-Britannique,2020-08-09,3934,0,195,3934,0,77.57
48,Alberta,Alberta,2020-08-09,11430,0,208,11430,0,261.48
47,Saskatchewan,Saskatchewan,2020-08-09,1445,0,20,1445,12,123.04
46,Manitoba,Manitoba,2020-08-09,527,15,8,542,35,39.58
35,Ontario,Ontario,2020-08-09,40046,0,2786,40046,79,274.92
24,Quebec,Québec,2020-08-09,60471,0,5695,60471,104,712.68
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-08-09,267,0,3,267,0,51.19
13,New Brunswick,Nouveau-Brunswick,2020-08-09,176,0,2,176,0,22.66
12,Nova Scotia,Nouvelle-Écosse,2020-08-09,1071,0,64,1071,0,110.25
11,Prince Edward Island,Île-du-Prince-Édouard,2020-08-09,36,0,0,36,0,22.94
60,Yukon,Yukon,2020-08-09,15,0,0,15,0,36.72
61,Northwest Territories,Territoires du Nord-Ouest,2020-08-09,5,0,0,5,0,11.15
62,Nunavut,Nunavut,2020-08-09,0,0,0,0,0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-08-09,13,0,0,13,0,
1,Canada,Canada,2020-08-09,119436,15,8981,119451,230,317.78
59,British Columbia,Colombie-Britannique,2020-08-10,4065,0,195,4065,131,80.16
48,Alberta,Alberta,2020-08-10,11687,0,213,11687,257,267.36
47,Saskatchewan,Saskatchewan,2020-08-10,1450,0,20,1450,5,123.46
46,Manitoba,Manitoba,2020-08-10,543,15,8,558,16,40.75
35,Ontario,Ontario,2020-08-10,40161,0,2786,40161,115,275.71
24,Quebec,Québec,2020-08-10,60627,0,5696,60627,156,714.52
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-08-10,268,0,3,268,1,51.39
13,New Brunswick,Nouveau-Brunswick,2020-08-10,176,0,2,176,0,22.66
12,Nova Scotia,Nouvelle-Écosse,2020-08-10,1071,0,64,1071,0,110.25
11,Prince Edward Island,Île-du-Prince-Édouard,2020-08-10,36,0,0,36,0,22.94
60,Yukon,Yukon,2020-08-10,15,0,0,15,0,36.72
61,Northwest Territories,Territoires du Nord-Ouest,2020-08-10,5,0,0,5,0,11.15
62,Nunavut,Nunavut,2020-08-10,0,0,0,0,0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-08-10,13,0,0,13,0,
1,Canada,Canada,2020-08-10,120117,15,8987,120132,681,319.59
59,British Columbia,Colombie-Britannique,2020-08-11,4111,0,195,4111,46,81.06
48,Alberta,Alberta,2020-08-11,11772,0,216,11772,85,269.3
47,Saskatchewan,Saskatchewan,2020-08-11,1479,0,20,1479,29,125.93
46,Manitoba,Manitoba,2020-08-11,547,15,8,562,4,41.04
35,Ontario,Ontario,2020-08-11,40194,0,2786,40194,33,275.93
24,Quebec,Québec,2020-08-11,60718,0,5697,60718,91,715.6
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-08-11,268,0,3,268,0,51.39
13,New Brunswick,Nouveau-Brunswick,2020-08-11,177,0,2,177,1,22.78
12,Nova Scotia,Nouvelle-Écosse,2020-08-11,1071,0,64,1071,0,110.25
11,Prince Edward Island,Île-du-Prince-Édouard,2020-08-11,36,0,0,36,0,22.94
60,Yukon,Yukon,2020-08-11,15,0,0,15,0,36.72
61,Northwest Territories,Territoires du Nord-Ouest,2020-08-11,5,0,0,5,0,11.15
62,Nunavut,Nunavut,2020-08-11,0,0,0,0,0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-08-11,13,0,0,13,0,
1,Canada,Canada,2020-08-11,120406,15,8991,120421,289,320.36
59,British Columbia,Colombie-Britannique,2020-08-12,4196,0,196,4196,85,82.74
48,Alberta,Alberta,2020-08-12,11893,0,217,11893,121,272.07
47,Saskatchewan,Saskatchewan,2020-08-12,1484,0,20,1484,5,126.36
46,Manitoba,Manitoba,2020-08-12,563,15,8,578,16,42.21
35,Ontario,Ontario,2020-08-12,40289,0,2787,40289,95,276.59
24,Quebec,Québec,2020-08-12,60813,0,5709,60813,95,716.71
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-08-12,268,0,3,268,0,51.39
13,New Brunswick,Nouveau-Brunswick,2020-08-12,178,0,2,178,1,22.91
12,Nova Scotia,Nouvelle-Écosse,2020-08-12,1071,0,64,1071,0,110.25
11,Prince Edward Island,Île-du-Prince-Édouard,2020-08-12,41,0,0,41,5,26.12
60,Yukon,Yukon,2020-08-12,15,0,0,15,0,36.72
61,Northwest Territories,Territoires du Nord-Ouest,2020-08-12,5,0,0,5,0,11.15
62,Nunavut,Nunavut,2020-08-12,0,0,0,0,0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-08-12,13,0,0,13,0,
1,Canada,Canada,2020-08-12,120829,15,9006,120844,423,321.49
59,British Columbia,Colombie-Britannique,2020-08-13,4274,0,196,4274,78,84.28
48,Alberta,Alberta,2020-08-13,11969,0,220,11969,76,273.81
47,Saskatchewan,Saskatchewan,2020-08-13,1511,0,20,1511,27,128.65
46,Manitoba,Manitoba,2020-08-13,603,0,8,603,25,44.03
35,Ontario,Ontario,2020-08-13,40367,0,2787,40367,78,277.12
24,Quebec,Québec,2020-08-13,60917,0,5715,60917,104,717.94
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-08-13,268,0,3,268,0,51.39
13,New Brunswick,Nouveau-Brunswick,2020-08-13,180,0,2,180,2,23.17
12,Nova Scotia,Nouvelle-Écosse,2020-08-13,1071,0,64,1071,0,110.25
11,Prince Edward Island,Île-du-Prince-Édouard,2020-08-13,41,0,0,41,0,26.12
60,Yukon,Yukon,2020-08-13,15,0,0,15,0,36.72
61,Northwest Territories,Territoires du Nord-Ouest,2020-08-13,5,0,0,5,0,11.15
62,Nunavut,Nunavut,2020-08-13,0,0,0,0,0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-08-13,13,0,0,13,0,
1,Canada,Canada,2020-08-13,121234,0,9015,121234,390,322.52
59,British Columbia,Colombie-Britannique,2020-08-14,4358,0,196,4358,84,85.93
48,Alberta,Alberta,2020-08-14,12053,0,221,12053,84,275.73
47,Saskatchewan,Saskatchewan,2020-08-14,1541,0,20,1541,30,131.21
46,Manitoba,Manitoba,2020-08-14,643,0,8,643,40,46.95
35,Ontario,Ontario,2020-08-14,40459,0,2788,40459,92,277.75
24,Quebec,Québec,2020-08-14,61004,0,5718,61004,87,718.97
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-08-14,268,0,3,268,0,51.39
13,New Brunswick,Nouveau-Brunswick,2020-08-14,180,0,2,180,0,23.17
12,Nova Scotia,Nouvelle-Écosse,2020-08-14,1072,0,64,1072,1,110.36
11,Prince Edward Island,Île-du-Prince-Édouard,2020-08-14,41,0,0,41,0,26.12
60,Yukon,Yukon,2020-08-14,15,0,0,15,0,36.72
61,Northwest Territories,Territoires du Nord-Ouest,2020-08-14,5,0,0,5,0,11.15
62,Nunavut,Nunavut,2020-08-14,0,0,0,0,0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-08-14,13,0,0,13,0,
1,Canada,Canada,2020-08-14,121652,0,9020,121652,418,323.63
59,British Columbia,Colombie-Britannique,2020-08-15,4358,0,196,4358,0,85.93
48,Alberta,Alberta,2020-08-15,12053,0,221,12053,0,275.73
47,Saskatchewan,Saskatchewan,2020-08-15,1566,0,21,1566,25,133.34
46,Manitoba,Manitoba,2020-08-15,663,0,9,663,20,48.41
35,Ontario,Ontario,2020-08-15,40565,0,2789,40565,106,278.48
24,Quebec,Québec,2020-08-15,61084,0,5719,61084,80,719.91
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-08-15,268,0,3,268,0,51.39
13,New Brunswick,Nouveau-Brunswick,2020-08-15,184,0,2,184,4,23.69
12,Nova Scotia,Nouvelle-Écosse,2020-08-15,1074,0,64,1074,2,110.56
11,Prince Edward Island,Île-du-Prince-Édouard,2020-08-15,41,0,0,41,0,26.12
60,Yukon,Yukon,2020-08-15,15,0,0,15,0,36.72
61,Northwest Territories,Territoires du Nord-Ouest,2020-08-15,5,0,0,5,0,11.15
62,Nunavut,Nunavut,2020-08-15,0,0,0,0,0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-08-15,13,0,0,13,0,
1,Canada,Canada,2020-08-15,121889,0,9024,121889,237,324.27
59,British Columbia,Colombie-Britannique,2020-08-16,4358,0,196,4358,0,85.93
48,Alberta,Alberta,2020-08-16,12053,0,221,12053,0,275.73
47,Saskatchewan,Saskatchewan,2020-08-16,1580,0,22,1580,14,134.53
46,Manitoba,Manitoba,2020-08-16,697,0,9,697,34,50.9
35,Ontario,Ontario,2020-08-16,40646,0,2789,40646,81,279.04
24,Quebec,Québec,2020-08-16,61151,0,5720,61151,67,720.7
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-08-16,268,0,3,268,0,51.39
13,New Brunswick,Nouveau-Brunswick,2020-08-16,186,0,2,186,2,23.94
